"AgentNo","x","y","Lat","Sharpness","Valence","No_of_Shares","Share","Group","memory x1","memory y1","memory x2","memory y2","memory x3","memory y3","memory x4","memory y4","memory x5","memory y5","memory x6","memory y6","memory x7","memory y7","memory x8","memory y8","memory x9","memory y9","memory x10","memory y10","memory x11","memory y11","memory x12","memory y12","memory x13","memory y13","memory x14","memory y14","memory x15","memory y15","memory x16","memory y16","memory x17","memory y17","memory x18","memory y18","memory x19","memory y19","memory x20","memory y20","Social_posting","model_no"
207,0.0172327360836789,-0.0339303143089637,1,5,0.038055662154728,0,1.47486169822514,"E",-0.480490737594664,-0.156070649623871,0.0757879102602601,-0.291954884305596,0.371638046577573,0.483721476513892,0.320538350846618,-0.867526976857334,0.377925716340542,0.18502578092739,0.757896516937762,-0.230658325832337,0.485915681812912,0.514194617513567,-0.0944129535928369,0.184146979358047,0.877082860097289,0.320194820407778,-0.35196581389755,-0.117772466037422,-0.319868769496679,0.356499223969877,-0.43046909570694,-0.672273080330342,0.219380066264421,0.18039236869663,-0.562595303170383,0.410434940829873,-0.956347188446671,0.239657857455313,0.226281209848821,0.0920365327037871,-0.774026661645621,0.490271645132452,0.238333278335631,-0.339972760062665,0.720045294146985,-0.511603864375502,-0.355993686243892,-0.947349522262812,0,4
208,-0.112429815204814,0.139849837683141,1,5,0.179439238872075,0,0.893506616353989,"F",0.0757879102602601,-0.291954884305596,0.519905425142497,-0.285010238643736,-0.632771928794682,0.643642020877451,-0.385530243627727,-0.801078949123621,-0.205521195661277,0.47164969611913,-0.319868769496679,0.356499223969877,0.368723289575428,0.731033868156374,0.377925716340542,0.18502578092739,-0.975730234757066,0.488057059235871,-0.729913201648742,0.175560906529427,0.226281209848821,0.0920365327037871,0.371638046577573,0.483721476513892,-0.526710630394518,-0.0235966527834535,0.485915681812912,0.514194617513567,-0.480490737594664,-0.156070649623871,0.659192129969597,-0.48286198079586,0.238333278335631,-0.339972760062665,-0.956347188446671,0.239657857455313,-0.0944129535928369,0.184146979358047,-0.265001907944679,0.612316849641502,0,4
209,0.0229507556185126,-0.157589519885369,1,5,0.159251982597272,0,1.05463969986886,"J",-0.729913201648742,0.175560906529427,0.280580312013626,-0.687981220893562,0.79695457033813,0.0109758982434869,-0.110684185754508,0.0408409554511309,0.995715443044901,0.0399859938770533,0.226281209848821,0.0920365327037871,0.752930327318609,0.481733071617782,-0.43046909570694,-0.672273080330342,0.137033259961754,-0.732299358583987,0.720045294146985,-0.511603864375502,-0.774026661645621,0.490271645132452,-0.355993686243892,-0.947349522262812,0.437010968569666,-0.503384748473763,-0.0944129535928369,0.184146979358047,-0.632771928794682,0.643642020877451,-0.248783359769732,-0.771837672684342,-0.375370806083083,0.4981195544824,0.0757879102602601,-0.291954884305596,0.745448884554207,-0.930077461525798,-0.956347188446671,0.239657857455313,0,4
210,0.359971064492129,-0.0664237754652277,1,5,0.366048200676702,0,1.21698631672189,"B",-0.43046909570694,-0.672273080330342,0.226281209848821,0.0920365327037871,-0.265001907944679,0.612316849641502,0.523124424275011,-0.133911000099033,0.855377306230366,-0.1179543370381,0.280580312013626,-0.687981220893562,-0.185159695334733,-0.572098338510841,0.815404786262661,-0.262633084785193,-0.0944129535928369,0.184146979358047,-0.572055679280311,0.808761343359947,0.724813471082598,-0.370889400132,0.752930327318609,0.481733071617782,0.0757879102602601,-0.291954884305596,0.644351858645678,-0.374993711709976,0.480536792427301,0.335094962269068,0.377925716340542,0.18502578092739,0.702510703355074,-0.756032404489815,0.919542314019054,-0.310577037278563,0.995715443044901,0.0399859938770533,0.371638046577573,0.483721476513892,0,4
211,0.0925018597627059,-0.0907829472329467,1,5,0.12960762928107,0,0.392891061957926,"A",0.168997609987855,0.419625055510551,0.0757879102602601,-0.291954884305596,0.919542314019054,-0.310577037278563,-0.945953554473817,-0.394101543817669,0.485915681812912,0.514194617513567,0.368723289575428,0.731033868156374,0.745448884554207,-0.930077461525798,-0.110684185754508,0.0408409554511309,-0.319868769496679,0.356499223969877,0.320538350846618,-0.867526976857334,-0.526710630394518,-0.0235966527834535,-0.0883882394991815,-0.704626911785454,-0.0944129535928369,0.184146979358047,-0.386491246521473,-0.551212523598224,0.724813471082598,-0.370889400132,-0.0147823803126812,0.270892363507301,0.855377306230366,-0.1179543370381,0.219380066264421,0.18039236869663,-0.632771928794682,0.643642020877451,0.0855761994607747,-0.594408668577671,0,4
212,0.0167978361481801,0.164951863000169,1,5,0.165804958932137,0,0.132414609193802,"C",-0.729913201648742,0.175560906529427,0.137033259961754,-0.732299358583987,-0.360740326344967,0.674224602524191,-0.304524508770555,0.423339602071792,-0.849409885238856,-0.813074020668864,-0.0147823803126812,0.270892363507301,-0.723652640823275,0.937672758940607,-0.724489447195083,0.269169886596501,0.855377306230366,-0.1179543370381,0.219380066264421,0.18039236869663,0.371638046577573,0.483721476513892,-0.632771928794682,0.643642020877451,0.878325902856886,0.720348563510925,0.226281209848821,0.0920365327037871,0.0855761994607747,-0.594408668577671,0.145349457394332,0.569896369241178,0.919542314019054,-0.310577037278563,0.377925716340542,0.18502578092739,-0.265001907944679,0.612316849641502,0.724813471082598,-0.370889400132,0,4
213,0.244092099438421,-0.0422076207119971,1,5,0.247714424800866,0,0.267965325620025,"I",0.664247278124094,-0.919417124707252,0.323191115632653,-0.249880531802773,0.562985152937472,0.132648047991097,0.168997609987855,0.419625055510551,0.855377306230366,-0.1179543370381,0.371638046577573,0.483721476513892,-0.375370806083083,0.4981195544824,0.995715443044901,0.0399859938770533,-0.0944129535928369,0.184146979358047,-0.219454008154571,-0.896919617895037,0.320538350846618,-0.867526976857334,-0.480490737594664,-0.156070649623871,0.928728911094368,-0.210550228133798,0.377925716340542,0.18502578092739,0.878325902856886,0.720348563510925,0.226252123247832,0.624789000488818,-0.724489447195083,0.269169886596501,-0.110684185754508,0.0408409554511309,0.137033259961754,-0.732299358583987,0.0757879102602601,-0.291954884305596,0,4
214,-0.216922215255909,-0.253885163553059,1,5,0.333935508360363,0,1.48167968727648,"D",-0.849409885238856,-0.813074020668864,0.137033259961754,-0.732299358583987,-0.480490737594664,-0.156070649623871,-0.355993686243892,-0.947349522262812,-0.956347188446671,0.239657857455313,-0.891523392405361,-0.393789234105498,-0.591024741064757,-0.0396876661106944,-0.723652640823275,0.937672758940607,0.371638046577573,0.483721476513892,0.320538350846618,-0.867526976857334,-0.0944129535928369,0.184146979358047,-0.729913201648742,0.175560906529427,0.226281209848821,0.0920365327037871,0.0757879102602601,-0.291954884305596,0.664247278124094,-0.919417124707252,-0.43046909570694,-0.672273080330342,-0.74753258889541,-0.786791889928281,-0.265001907944679,0.612316849641502,0.724813471082598,-0.370889400132,0.256988187786192,-0.811692824587226,0,4
215,0.105140086752363,0.0613275868119672,1,5,0.121718982687474,0,1.08879010332748,"I",0.226281209848821,0.0920365327037871,0.878447172231972,-0.297156834974885,-0.849409885238856,-0.813074020668864,0.919542314019054,-0.310577037278563,0.377925716340542,0.18502578092739,0.995715443044901,0.0399859938770533,-0.729913201648742,0.175560906529427,0.878325902856886,0.720348563510925,-0.572055679280311,0.808761343359947,0.873529506847262,-0.424181948415935,-0.952986090444028,-0.266779628582299,0.0757879102602601,-0.291954884305596,-0.110684185754508,0.0408409554511309,0.238333278335631,-0.339972760062665,0.145349457394332,0.569896369241178,0.168997609987855,0.419625055510551,-0.265001907944679,0.612316849641502,-0.0944129535928369,0.184146979358047,-0.956347188446671,0.239657857455313,0.855377306230366,-0.1179543370381,0,4
216,-0.00118505281861871,-0.280710173747502,1,5,0.280712675160093,0,0.710377071984112,"A",0.238333278335631,-0.339972760062665,0.919542314019054,-0.310577037278563,0.878325902856886,0.720348563510925,0.0757879102602601,-0.291954884305596,-0.355993686243892,-0.947349522262812,0.702510703355074,-0.756032404489815,-0.526710630394518,-0.0235966527834535,-0.849409885238856,-0.813074020668864,0.226281209848821,0.0920365327037871,0.439695131964982,-0.900580664630979,0.320538350846618,-0.867526976857334,0.137033259961754,-0.732299358583987,0.364470529835671,0.365270468406379,-0.952986090444028,-0.266779628582299,-0.572055679280311,0.808761343359947,-0.82970966771245,-0.42255966225639,-0.43046909570694,-0.672273080330342,-0.632771928794682,0.643642020877451,0.0784381316043437,0.0303917108103633,0.745448884554207,-0.930077461525798,0,4
217,-0.0333482239628211,-0.0159337060526013,1,5,0.0369592617627189,0,0.434624562971294,"H",-0.572055679280311,0.808761343359947,-0.386491246521473,-0.551212523598224,0.0757879102602601,-0.291954884305596,0.990578083787113,0.386821809224784,-0.0944129535928369,0.184146979358047,0.320538350846618,-0.867526976857334,0.238333278335631,-0.339972760062665,-0.634857968427241,-0.439339331816882,0.724813471082598,-0.370889400132,-0.729913201648742,0.175560906529427,0.855377306230366,-0.1179543370381,-0.319868769496679,0.356499223969877,-0.0147823803126812,0.270892363507301,0.226281209848821,0.0920365327037871,-0.632771928794682,0.643642020877451,-0.265001907944679,0.612316849641502,0.377925716340542,0.18502578092739,0.919542314019054,-0.310577037278563,-0.792999993544072,-0.478171051479876,-0.952986090444028,-0.266779628582299,0,4
218,-0.0152846049517393,-0.188674556510523,1,5,0.189292650208542,0,0.278471582569182,"G",-0.632771928794682,0.643642020877451,-0.0944129535928369,0.184146979358047,0.878447172231972,-0.297156834974885,0.855377306230366,-0.1179543370381,-0.265001907944679,0.612316849641502,-0.729913201648742,0.175560906529427,0.320538350846618,-0.867526976857334,0.919542314019054,-0.310577037278563,0.720045294146985,-0.511603864375502,-0.110684185754508,0.0408409554511309,0.0757879102602601,-0.291954884305596,-0.591024741064757,-0.0396876661106944,-0.952986090444028,-0.266779628582299,-0.634857968427241,-0.439339331816882,-0.539676221553236,0.315248057246208,0.485915681812912,0.514194617513567,0.745448884554207,-0.930077461525798,0.256988187786192,-0.811692824587226,-0.219454008154571,-0.896919617895037,-0.792999993544072,-0.478171051479876,0,4
219,-0.044740522839129,-0.0956770135555416,1,5,0.105621045757112,0,0.575421947054565,"C",-0.319868769496679,0.356499223969877,0.168997609987855,0.419625055510551,0.0757879102602601,-0.291954884305596,0.878325902856886,0.720348563510925,0.320538350846618,-0.867526976857334,0.316361779812723,-0.789402766618878,0.238333278335631,-0.339972760062665,-0.480490737594664,-0.156070649623871,-0.724489447195083,0.269169886596501,-0.849409885238856,-0.813074020668864,-0.265001907944679,0.612316849641502,0.371638046577573,0.483721476513892,0.720045294146985,-0.511603864375502,-0.956347188446671,0.239657857455313,-0.110684185754508,0.0408409554511309,0.702510703355074,-0.756032404489815,0.256988187786192,-0.811692824587226,-0.975730234757066,0.488057059235871,-0.167902210727334,-0.390593026764691,-0.0944129535928369,0.184146979358047,0,4
220,-0.527388121141121,-0.0376644277945161,1,5,0.52873134902505,0,0.575950013939291,"F",0.0757879102602601,-0.291954884305596,-0.634857968427241,-0.439339331816882,-0.792999993544072,-0.478171051479876,-0.265001907944679,0.612316849641502,-0.219454008154571,-0.896919617895037,-0.806457580532879,0.511159544344991,-0.729913201648742,0.175560906529427,-0.849409885238856,-0.813074020668864,-0.526710630394518,-0.0235966527834535,-0.905467954464257,-0.325795816257596,-0.57949502998963,0.899607224855572,-0.185159695334733,-0.572098338510841,-0.952986090444028,-0.266779628582299,-0.43046909570694,-0.672273080330342,-0.956347188446671,0.239657857455313,-0.975730234757066,0.488057059235871,-0.375370806083083,0.4981195544824,-0.724489447195083,0.269169886596501,0.919542314019054,-0.310577037278563,-0.632771928794682,0.643642020877451,0,4
221,-0.0629617722239345,-0.263228904805146,1,5,0.270654098595413,0,0.0993952392600477,"D",-0.591024741064757,-0.0396876661106944,0.995715443044901,0.0399859938770533,0.702510703355074,-0.756032404489815,-0.265001907944679,0.612316849641502,-0.956347188446671,0.239657857455313,-0.526710630394518,-0.0235966527834535,0.720045294146985,-0.511603864375502,-0.43046909570694,-0.672273080330342,0.320538350846618,-0.867526976857334,0.877082860097289,0.320194820407778,0.226281209848821,0.0920365327037871,-0.905467954464257,-0.325795816257596,0.137033259961754,-0.732299358583987,-0.891523392405361,-0.393789234105498,-0.849409885238856,-0.813074020668864,0.0757879102602601,-0.291954884305596,0.219380066264421,0.18039236869663,0.238333278335631,-0.339972760062665,-0.792999993544072,-0.478171051479876,0.437010968569666,-0.503384748473763,0,4
222,0.263144566817209,-0.248164557223208,1,5,0.361705281281885,0,1.6241779634729,"J",0.219380066264421,0.18039236869663,-0.0944129535928369,0.184146979358047,0.0757879102602601,-0.291954884305596,0.137033259961754,-0.732299358583987,-0.43046909570694,-0.672273080330342,0.562985152937472,0.132648047991097,0.256988187786192,-0.811692824587226,0.371638046577573,0.483721476513892,0.485915681812912,0.514194617513567,0.720045294146985,-0.511603864375502,0.238333278335631,-0.339972760062665,0.878447172231972,-0.297156834974885,0.320538350846618,-0.867526976857334,-0.355993686243892,-0.947349522262812,-0.219454008154571,-0.896919617895037,0.990578083787113,0.386821809224784,-0.110684185754508,0.0408409554511309,0.995715443044901,0.0399859938770533,-0.634857968427241,-0.439339331816882,0.855377306230366,-0.1179543370381,0,4
223,-0.0326222697738558,-0.0413198224036023,1,5,0.0526454196361228,0,0.133956419769675,"D",0.323191115632653,-0.249880531802773,0.226281209848821,0.0920365327037871,0.0757879102602601,-0.291954884305596,-0.385530243627727,-0.801078949123621,0.745448884554207,-0.930077461525798,0.168997609987855,0.419625055510551,-0.219454008154571,-0.896919617895037,-0.792999993544072,-0.478171051479876,-0.319868769496679,0.356499223969877,0.145349457394332,0.569896369241178,0.562985152937472,0.132648047991097,-0.74753258889541,-0.786791889928281,-0.956347188446671,0.239657857455313,0.59972184849903,-0.0509544629603624,-0.265001907944679,0.612316849641502,0.371638046577573,0.483721476513892,-0.0944129535928369,0.184146979358047,-0.110684185754508,0.0408409554511309,0.995715443044901,0.0399859938770533,-0.975730234757066,0.488057059235871,0,4
224,0.00754485251381993,-0.127715872880071,1,5,0.127938535965415,0,1.8606895734556,"C",-0.185159695334733,-0.572098338510841,-0.729913201648742,0.175560906529427,0.873529506847262,-0.424181948415935,-0.375370806083083,0.4981195544824,0.0757879102602601,-0.291954884305596,-0.110684185754508,0.0408409554511309,-0.849409885238856,-0.813074020668864,0.480536792427301,0.335094962269068,0.995715443044901,0.0399859938770533,-0.43046909570694,-0.672273080330342,-0.526710630394518,-0.0235966527834535,-0.975730234757066,0.488057059235871,0.519905425142497,-0.285010238643736,0.226281209848821,0.0920365327037871,-0.792999993544072,-0.478171051479876,0.877082860097289,0.320194820407778,0.371638046577573,0.483721476513892,-0.0944129535928369,0.184146979358047,0.664247278124094,-0.919417124707252,0.137033259961754,-0.732299358583987,0,4
225,0.15396065833047,-0.00128592366818339,1,5,0.153966028438848,0,0.140445271506906,"J",-0.849409885238856,-0.813074020668864,0.320538350846618,-0.867526976857334,-0.57949502998963,0.899607224855572,0.995715443044901,0.0399859938770533,-0.319868769496679,0.356499223969877,0.919542314019054,-0.310577037278563,-0.182090951595455,0.663982225582004,-0.724489447195083,0.269169886596501,0.0757879102602601,-0.291954884305596,0.745448884554207,-0.930077461525798,0.877082860097289,0.320194820407778,-0.526710630394518,-0.0235966527834535,0.628033212386072,-0.1977071124129,0.226281209848821,0.0920365327037871,-0.265001907944679,0.612316849641502,0.815404786262661,-0.262633084785193,0.168997609987855,0.419625055510551,0.145349457394332,0.569896369241178,-0.0944129535928369,0.184146979358047,0.702510703355074,-0.756032404489815,0,4
226,-0.154901998722926,-0.181033984059468,1,5,0.23826022033231,0,0.432714093476534,"D",-0.723652640823275,0.937672758940607,-0.905467954464257,-0.325795816257596,-0.355993686243892,-0.947349522262812,-0.849409885238856,-0.813074020668864,-0.214538129512221,0.978777032811195,0.219380066264421,0.18039236869663,-0.792999993544072,-0.478171051479876,0.226281209848821,0.0920365327037871,0.659192129969597,-0.48286198079586,0.720045294146985,-0.511603864375502,-0.724489447195083,0.269169886596501,0.320538350846618,-0.867526976857334,-0.0944129535928369,0.184146979358047,-0.319868769496679,0.356499223969877,0.323191115632653,-0.249880531802773,-0.526710630394518,-0.0235966527834535,-0.729913201648742,0.175560906529427,-0.43046909570694,-0.672273080330342,0.437010968569666,-0.503384748473763,0.664247278124094,-0.919417124707252,0,4
227,0.184181009908207,-0.16247518544551,1,5,0.245602993256108,0,0.243681455496699,"F",-0.561182463541627,-0.409192661289126,0.323191115632653,-0.249880531802773,0.0757879102602601,-0.291954884305596,-0.17676202673465,-0.768453993834555,0.562985152937472,0.132648047991097,0.919542314019054,-0.310577037278563,0.219380066264421,0.18039236869663,0.702510703355074,-0.756032404489815,0.371638046577573,0.483721476513892,0.226281209848821,0.0920365327037871,-0.729913201648742,0.175560906529427,0.720045294146985,-0.511603864375502,0.137033259961754,-0.732299358583987,0.168997609987855,0.419625055510551,0.995715443044901,0.0399859938770533,-0.634857968427241,-0.439339331816882,0.547717846464366,0.778986068442464,-0.185159695334733,-0.572098338510841,-0.319868769496679,0.356499223969877,0.320538350846618,-0.867526976857334,0,4
228,-0.113917976804078,-0.031165241706185,1,5,0.118104097006579,0,1.55851818062365,"B",-0.849409885238856,-0.813074020668864,-0.634857968427241,-0.439339331816882,-0.385530243627727,-0.801078949123621,0.919542314019054,-0.310577037278563,0.0757879102602601,-0.291954884305596,-0.632771928794682,0.643642020877451,-0.526710630394518,-0.0235966527834535,0.219380066264421,0.18039236869663,0.855377306230366,-0.1179543370381,-0.956347188446671,0.239657857455313,0.995715443044901,0.0399859938770533,0.720045294146985,-0.511603864375502,-0.729913201648742,0.175560906529427,-0.0944129535928369,0.184146979358047,0.371638046577573,0.483721476513892,-0.265001907944679,0.612316849641502,-0.480490737594664,-0.156070649623871,-0.319868769496679,0.356499223969877,-0.375370806083083,0.4981195544824,-0.185159695334733,-0.572098338510841,0,4
229,0.0668310523265973,-0.0233772557927296,1,5,0.0708017347490801,0,0.876485722139478,"G",0.0757879102602601,-0.291954884305596,0.745448884554207,-0.930077461525798,-0.265001907944679,0.612316849641502,-0.724489447195083,0.269169886596501,-0.480490737594664,-0.156070649623871,0.145349457394332,0.569896369241178,0.919542314019054,-0.310577037278563,0.316118934191763,-0.00287165166810155,-0.0476404870860279,0.660608986858279,0.485915681812912,0.514194617513567,0.320538350846618,-0.867526976857334,0.371638046577573,0.483721476513892,0.323191115632653,-0.249880531802773,0.219380066264421,0.18039236869663,0.995715443044901,0.0399859938770533,-0.905467954464257,-0.325795816257596,0.226281209848821,0.0920365327037871,-0.319868769496679,0.356499223969877,-0.634857968427241,-0.439339331816882,-0.43046909570694,-0.672273080330342,0,4
230,0.115449675777927,-0.163074186490849,1,5,0.199804449241954,0,1.37377954274416,"I",0.168997609987855,0.419625055510551,-0.849409885238856,-0.813074020668864,-0.43046909570694,-0.672273080330342,-0.0944129535928369,0.184146979358047,0.720045294146985,-0.511603864375502,0.919542314019054,-0.310577037278563,-0.219454008154571,-0.896919617895037,0.664247278124094,-0.919417124707252,-0.319868769496679,0.356499223969877,0.562985152937472,0.132648047991097,0.371638046577573,0.483721476513892,0.659192129969597,-0.48286198079586,-0.480490737594664,-0.156070649623871,0.702510703355074,-0.756032404489815,0.0757879102602601,-0.291954884305596,0.226281209848821,0.0920365327037871,-0.265001907944679,0.612316849641502,-0.57949502998963,0.899607224855572,0.219380066264421,0.18039236869663,0.256988187786192,-0.811692824587226,0,4
231,0.152844135696068,-0.0838928942801431,1,5,0.174354086638018,0,1.85425497824326,"I",-0.621855498757213,-0.201863953378052,0.323191115632653,-0.249880531802773,0.720045294146985,-0.511603864375502,-0.319868769496679,0.356499223969877,0.0757879102602601,-0.291954884305596,0.485915681812912,0.514194617513567,0.805622478947043,0.594898441340774,-0.0944129535928369,0.184146979358047,0.226281209848821,0.0920365327037871,0.702510703355074,-0.756032404489815,0.320538350846618,-0.867526976857334,0.401494056917727,0.238212042488158,0.437010968569666,-0.503384748473763,0.855377306230366,-0.1179543370381,-0.43046909570694,-0.672273080330342,0.371638046577573,0.483721476513892,-0.792999993544072,-0.478171051479876,-0.915756533388048,0.572270853444934,0.226252123247832,0.624789000488818,0.280580312013626,-0.687981220893562,0,4
232,0.0181304978672415,0.142226827144623,1,5,0.143377771333427,0,0.0534085063263774,"J",-0.265001907944679,0.612316849641502,-0.632771928794682,0.643642020877451,0.990578083787113,0.386821809224784,-0.997242127545178,-0.28415141440928,-0.774026661645621,0.490271645132452,0.485915681812912,0.514194617513567,0.0757879102602601,-0.291954884305596,0.226252123247832,0.624789000488818,-0.526710630394518,-0.0235966527834535,-0.0944129535928369,0.184146979358047,0.371638046577573,0.483721476513892,0.855377306230366,-0.1179543370381,0.226281209848821,0.0920365327037871,-0.634857968427241,-0.439339331816882,-0.956347188446671,0.239657857455313,0.377925716340542,0.18502578092739,0.238333278335631,-0.339972760062665,0.720045294146985,-0.511603864375502,0.995715443044901,0.0399859938770533,-0.319868769496679,0.356499223969877,0,4
233,0.104261907399632,-0.154637344833463,1,5,0.186502691004052,0,1.52515192097053,"B",0.168997609987855,0.419625055510551,-0.319868769496679,0.356499223969877,-0.0944129535928369,0.184146979358047,0.229772041551769,-0.634884228929877,0.659192129969597,-0.48286198079586,-0.110684185754508,0.0408409554511309,0.238333278335631,-0.339972760062665,0.562985152937472,0.132648047991097,0.480536792427301,0.335094962269068,0.256988187786192,-0.811692824587226,0.320538350846618,-0.867526976857334,0.752930327318609,0.481733071617782,-0.257826643530279,-0.620100547093898,-0.526710630394518,-0.0235966527834535,-0.724489447195083,0.269169886596501,0.745448884554207,-0.930077461525798,-0.43046909570694,-0.672273080330342,-0.265001907944679,0.612316849641502,0.0757879102602601,-0.291954884305596,0.323191115632653,-0.249880531802773,0,4
234,-0.124927922058851,0.00649905279278755,1,5,0.125096856064194,0,0.46028367895633,"E",-0.729913201648742,0.175560906529427,-0.849409885238856,-0.813074020668864,0.168997609987855,0.419625055510551,0.79695457033813,0.0109758982434869,-0.632771928794682,0.643642020877451,0.873529506847262,-0.424181948415935,-0.0944129535928369,0.184146979358047,0.226281209848821,0.0920365327037871,0.320538350846618,-0.867526976857334,-0.110684185754508,0.0408409554511309,-0.265001907944679,0.612316849641502,0.0757879102602601,-0.291954884305596,-0.526710630394518,-0.0235966527834535,-0.952986090444028,-0.266779628582299,-0.956347188446671,0.239657857455313,0.562985152937472,0.132648047991097,-0.724489447195083,0.269169886596501,0.371638046577573,0.483721476513892,0.377925716340542,0.18502578092739,-0.43046909570694,-0.672273080330342,0,4
235,0.179376468923874,-0.137297401367687,1,5,0.225890446955858,0,0.037056262139231,"H",0.371638046577573,0.483721476513892,0.919542314019054,-0.310577037278563,0.752930327318609,0.481733071617782,-0.265001907944679,0.612316849641502,0.437010968569666,-0.503384748473763,0.439695131964982,-0.900580664630979,0.480536792427301,0.335094962269068,0.485915681812912,0.514194617513567,-0.792999993544072,-0.478171051479876,-0.110684185754508,0.0408409554511309,-0.526710630394518,-0.0235966527834535,0.320538350846618,-0.867526976857334,0.377925716340542,0.18502578092739,-0.849409885238856,-0.813074020668864,-0.17676202673465,-0.768453993834555,0.226281209848821,0.0920365327037871,0.0757879102602601,-0.291954884305596,-0.319868769496679,0.356499223969877,0.995715443044901,0.0399859938770533,0.745448884554207,-0.930077461525798,0,4
236,-0.0572752613574266,0.0601683324202895,1,5,0.0830703544581338,0,0.890732866246253,"G",0.855377306230366,-0.1179543370381,-0.0944129535928369,0.184146979358047,-0.694264341611415,0.941349362488836,0.226252123247832,0.624789000488818,-0.265001907944679,0.612316849641502,0.995715443044901,0.0399859938770533,-0.319868769496679,0.356499223969877,-0.729913201648742,0.175560906529427,0.745448884554207,-0.930077461525798,-0.526710630394518,-0.0235966527834535,0.0757879102602601,-0.291954884305596,-0.110684185754508,0.0408409554511309,-0.892037438228726,0.0930587342008948,-0.632771928794682,0.643642020877451,0.878325902856886,0.720348563510925,-0.975730234757066,0.488057059235871,0.320538350846618,-0.867526976857334,-0.386491246521473,-0.551212523598224,-0.43046909570694,-0.672273080330342,0.815404786262661,-0.262633084785193,0,4
237,0.451256643910892,-0.0650435249786824,1,5,0.455920189085079,0,0.186327111907303,"J",-0.632771928794682,0.643642020877451,0.990578083787113,0.386821809224784,0.226281209848821,0.0920365327037871,-0.0944129535928369,0.184146979358047,0.855377306230366,-0.1179543370381,0.226252123247832,0.624789000488818,0.752930327318609,0.481733071617782,0.137033259961754,-0.732299358583987,0.664247278124094,-0.919417124707252,0.562985152937472,0.132648047991097,0.256988187786192,-0.811692824587226,-0.110684185754508,0.0408409554511309,0.168997609987855,0.419625055510551,0.878447172231972,-0.297156834974885,0.320538350846618,-0.867526976857334,0.371638046577573,0.483721476513892,0.995715443044901,0.0399859938770533,0.720045294146985,-0.511603864375502,0.815404786262661,-0.262633084785193,0.919542314019054,-0.310577037278563,0,4
238,-0.141344117443077,-0.416429741564207,1,5,0.439763446860917,0,1.30429754965007,"J",0.377925716340542,0.18502578092739,-0.35196581389755,-0.117772466037422,0.226281209848821,0.0920365327037871,-0.849409885238856,-0.813074020668864,-0.905467954464257,-0.325795816257596,-0.185159695334733,-0.572098338510841,-0.956347188446671,0.239657857455313,-0.952986090444028,-0.266779628582299,0.745448884554207,-0.930077461525798,0.919542314019054,-0.310577037278563,0.437010968569666,-0.503384748473763,-0.43046909570694,-0.672273080330342,-0.121858081314713,-0.737255212850869,-0.634857968427241,-0.439339331816882,-0.0944129535928369,0.184146979358047,0.320538350846618,-0.867526976857334,0.0757879102602601,-0.291954884305596,-0.355993686243892,-0.947349522262812,-0.792999993544072,-0.478171051479876,0.702510703355074,-0.756032404489815,0,4
239,0.0147090567043051,-0.23229334037751,1,5,0.232758570911732,0,1.68480702815577,"D",0.226252123247832,0.624789000488818,0.371638046577573,0.483721476513892,-0.729913201648742,0.175560906529427,0.320538350846618,-0.867526976857334,-0.634857968427241,-0.439339331816882,0.919542314019054,-0.310577037278563,-0.110684185754508,0.0408409554511309,-0.71050891187042,-0.407566697802395,-0.43046909570694,-0.672273080330342,-0.17676202673465,-0.768453993834555,-0.0944129535928369,0.184146979358047,0.0757879102602601,-0.291954884305596,-0.849409885238856,-0.813074020668864,0.659192129969597,-0.48286198079586,0.485915681812912,0.514194617513567,-0.194286907557398,-0.528340372722596,0.79695457033813,0.0109758982434869,-0.632771928794682,0.643642020877451,0.256988187786192,-0.811692824587226,0.745448884554207,-0.930077461525798,0,4
240,-0.198832531971857,-0.0777697941521183,1,5,0.213500624478718,0,0.610323049128056,"A",-0.632771928794682,0.643642020877451,-0.43046909570694,-0.672273080330342,-0.0944129535928369,0.184146979358047,-0.319868769496679,0.356499223969877,0.659192129969597,-0.48286198079586,-0.315658192615956,0.695271799806505,-0.265354198869318,-0.713990333955735,0.320538350846618,-0.867526976857334,-0.355993686243892,-0.947349522262812,0.377925716340542,0.18502578092739,-0.480490737594664,-0.156070649623871,0.226281209848821,0.0920365327037871,-0.792999993544072,-0.478171051479876,-0.110684185754508,0.0408409554511309,-0.526710630394518,-0.0235966527834535,-0.265001907944679,0.612316849641502,0.323191115632653,-0.249880531802773,-0.774026661645621,0.490271645132452,0.437010968569666,-0.503384748473763,-0.956347188446671,0.239657857455313,0,4
